"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"T.J. Oshie","T.J..OSHIE","14-15","STL","C","R",1986-12-23,27,68,92.92,0,21.98,22.8,18.94,11.84,0,8.68,19.16,68,26.85,90.91,28.75,123.04,1.15,8.56,-8.68,-48.84,-64.06,-94.29,-7.41,0,87.24
"T.J. Oshie","T.J..OSHIE","15-16","WSH","R","R",1986-12-23,28,80,113.15,0,15.12,12.22,9.51,7.59,0,10.57,17.11,96.05,21.11,151.62,21.07,200.52,1.1,13.39,-10.57,-78.94,-130.51,-179.45,-12.29,0,89
"T.J. Oshie","T.J..OSHIE","16-17","WSH","R","R",1986-12-23,29,67,67.1,37.94,31.77,27.53,24.5,27.11,3.02,4.94,20.48,43.99,24.82,65.34,24.84,76.56,2.47,6.64,-1.92,-23.51,-40.52,-51.72,-4.17,14.75,88.77
"T.J. Oshie","T.J..OSHIE","17-18","WSH","R","R",1986-12-23,30,72,54.67,0,11.29,14.15,12.02,8.12,0,7.03,6.69,52.56,12.08,73.3,12.1,88.53,0.66,7.47,-7.03,-45.87,-61.22,-76.43,-6.81,0,86.62
"Tanner Glass","TANNER.GLASS","09-10","VAN","L","L",1983-11-29,25,67,51.9,21.77,18.26,17.54,15.07,15.1,2.19,7.87,8.26,36.97,9.32,43.81,10.27,57.9,0.69,3.88,-5.68,-28.71,-34.49,-47.63,-3.19,26.51,78.71
"Tanner Glass","TANNER.GLASS","10-11","VAN","L","L",1983-11-29,26,73,76.02,0,13.64,12.58,10.38,8.66,0,10.62,8.73,55.25,10.65,74.03,12.58,108.65,0.62,6.54,-10.62,-46.52,-63.38,-96.07,-5.92,0,80.78
"Tanner Glass","TANNER.GLASS","11-12","WPG","L","L",1983-11-29,27,77,136.55,5.16,7.44,5.71,6.41,4.39,0.99,18.18,10.93,135.88,11.84,195.55,19,277.33,0.85,18.52,-17.19,-124.95,-183.71,-258.33,-17.67,9.06,86.62
"Tanner Glass","TANNER.GLASS","12-13","PIT","L","L",1983-11-29,28,47,62.1,11.22,4.91,3.98,3.6,1.2,0.99,7.83,3.21,62.22,3.21,77.43,4.15,111.28,0.09,7.4,-6.84,-59.01,-74.22,-107.13,-7.31,30.84,87.42
"Tanner Glass","TANNER.GLASS","13-14","PIT","L","L",1983-11-29,29,67,109.32,0,4.93,4.42,3.52,2.77,0,6.97,6.12,118.08,7.05,152.5,7.06,193.47,0.37,12.99,-6.97,-111.96,-145.45,-186.41,-12.62,0,94.1
"Tanner Glass","TANNER.GLASS","14-15","NYR","L","L",1983-11-29,30,65,67.2,23.14,17.17,15.04,14.6,8.22,1.18,3.92,10.69,51.57,13.57,76.67,18.6,108.78,0.69,7.7,-2.74,-40.88,-63.1,-90.18,-7.01,11.04,92.4
"Tanner Kero","TANNER.KERO","16-17","CHI","C","L",1992-07-24,24,44,67.5,0,10.35,7.7,7.3,6.41,0,9.43,8.97,77.67,9,107.84,10.83,137.54,0.6,8.76,-9.43,-68.7,-98.84,-126.71,-8.16,0,87.86
"Tanner Pearson","TANNER.PEARSON","15-16","L.A","L","L",1992-08-10,23,78,93.13,0,5.85,5.18,6.75,2.18,0,10.33,4.95,79.7,6.02,110.16,11.21,154.79,0.25,11.23,-10.33,-74.75,-104.14,-143.58,-10.98,0,87.04
"Tanner Pearson","TANNER.PEARSON","16-17","L.A","L","L",1992-08-10,24,79,86.37,17,20.73,17.82,17.25,15.47,1.86,9.08,12.78,48.87,18.7,86.23,23.79,114.14,1.23,6.72,-7.22,-36.09,-67.53,-90.35,-5.49,14.55,81.42
"Tanner Pearson","TANNER.PEARSON","17-18","L.A","L","L",1992-08-10,25,82,82.62,0,11.61,9.99,8.68,4.57,0,11.49,11.92,90.78,12.86,115.85,14.74,155.02,0.58,12.1,-11.49,-78.86,-102.99,-140.28,-11.52,0,87.34
"Tanner Pearson","TANNER.PEARSON","19-20","VAN","L","L",1992-08-10,27,69,71.82,18.98,21.9,17.17,13.23,9.93,2.12,9.05,21.22,75.67,22.11,106.68,22.07,144.74,1.05,9.52,-6.93,-54.45,-84.57,-122.67,-8.47,9.99,88.04
"Taylor Chorney","TAYLOR.CHORNEY","09-10","EDM","D","L",1987-04-27,22,42,79.48,0,11.01,8.67,7.77,9.05,0,5.11,9.24,74.72,10.48,110.46,12.58,149.23,0.87,8.74,-5.11,-65.48,-99.98,-136.65,-7.87,0,93.16
"Taylor Chorney","TAYLOR.CHORNEY","15-16","WSH","D","L",1987-04-27,28,55,65.12,0,13.56,12.3,9.62,8.75,0,2.79,6.21,39.58,9.96,70.99,10.86,102.05,0.6,6.26,-2.79,-33.37,-61.03,-91.19,-5.66,0,92.95
"Taylor Fedun","TAYLOR.FEDUN","18-19","DAL","D","R",1988-06-04,30,54,50.08,24.69,14.7,14.12,10.76,5.2,1.01,3.08,7.96,46.18,8.86,53.88,8.9,73.81,0.3,5.47,-2.07,-38.22,-45.02,-64.91,-5.17,12.69,93.33
"Taylor Pyatt","TAYLOR.PYATT","07-08","VAN","L","L",1981-08-19,26,79,92.7,0,8.7,9.34,9.3,3.79,0,9.46,7.59,79.63,10.44,101.33,13.6,132.64,0.32,8.12,-9.46,-72.04,-90.89,-119.04,-7.8,0,88.12
"Taylor Pyatt","TAYLOR.PYATT","08-09","VAN","L","L",1981-08-19,27,67,151.18,0,8.59,7.27,6.06,5.25,0,11.55,11.84,125.92,14.64,186.67,16.66,258.21,0.89,16.05,-11.55,-114.08,-172.03,-241.55,-15.16,0,90.83
"Taylor Pyatt","TAYLOR.PYATT","10-11","ARI","L","L",1981-08-19,29,75,85.53,0,6.39,6.91,8.62,6.59,0,10.14,6.02,88.14,9.16,123.41,14.79,156.82,0.83,11.77,-10.14,-82.12,-114.25,-142.03,-10.94,0,88.5
"Teddy Blueger","TEDDY.BLUEGER","19-20","PIT","C","L",1994-08-15,25,67,162.18,9.85,20.85,20.96,18.5,18.19,1.86,17.03,32.67,123.99,43.42,163.72,48.14,212.09,3.27,14.71,-15.17,-91.32,-120.3,-163.95,-11.44,5.69,86.27
"Teddy Purcell","TEDDY.PURCELL","14-15","EDM","R","R",1985-09-08,29,78,90.58,0,16.76,15.89,15.51,11.41,0,11.38,14.24,70.7,18.35,97.13,23.61,128.66,1.03,8,-11.38,-56.46,-78.78,-105.05,-6.97,0,83.9
"Teppo Numminen","TEPPO.NUMMINEN","08-09","BUF","D","R",1968-07-03,40,56,70.58,23.32,14.74,12.85,13.54,11.06,1.18,3.88,11.04,63.85,12.29,83.38,16.55,105.72,0.72,5.79,-2.7,-52.81,-71.09,-89.17,-5.07,10.69,93.92
"Teuvo Teravainen","TEUVO.TERAVAINEN","15-16","CHI","L","L",1994-09-11,21,75,59.32,0,8.85,8.01,7.52,6.21,0,7.13,6.44,66.29,7.41,85.09,8.64,106.27,0.52,7.85,-7.13,-59.85,-77.68,-97.63,-7.33,0,89.24
"Teuvo Teravainen","TEUVO.TERAVAINEN","18-19","CAR","L","L",1994-09-11,24,81,71.55,33.27,34.17,30.78,25.89,34.39,3.73,7.48,21.04,40.54,25.43,57.2,26.32,75.35,2.72,5.19,-3.75,-19.5,-31.77,-49.03,-2.47,17.73,81.55
"Teuvo Teravainen","TEUVO.TERAVAINEN","19-20","CAR","L","L",1994-09-11,25,68,116.57,21.87,28.15,23.99,21.36,25.02,2.18,7.79,30.45,77.72,33.6,106.47,36.38,133.95,3.38,10.13,-5.61,-47.27,-72.87,-97.57,-6.75,7.16,89.98
"Theo Peckham","THEO.PECKHAM","10-11","EDM","D","L",1987-11-10,22,71,178.05,10.67,12.54,12.73,11.21,10.76,2.98,24.94,25.97,181.08,34.78,238.54,40.98,324.46,2.99,24.79,-21.96,-155.11,-203.76,-283.48,-21.8,11.47,86.23
"Theo Peckham","THEO.PECKHAM","11-12","EDM","D","L",1987-11-10,23,54,144.67,5.73,7.72,6.16,6.93,2.83,0.99,16.3,11.26,134.58,13.19,201.01,19.04,255.63,0.57,19.54,-15.31,-123.32,-187.82,-236.59,-18.97,8.79,87.89
"Thomas Hickey","THOMAS.HICKEY","13-14","NYI","D","L",1989-02-08,24,82,158.67,4.05,15.59,17.75,16.08,16.37,0.87,20.63,23.58,127.64,39.16,181.4,45.93,239.69,3.58,18.29,-19.76,-104.06,-142.24,-193.76,-14.71,3.69,83.84
"Thomas Hickey","THOMAS.HICKEY","14-15","NYI","D","L",1989-02-08,25,79,149.52,10.25,19.02,17.97,17.38,12,2.18,19.09,30.1,128.12,37.73,172.22,49.75,236.46,2.19,16.06,-16.91,-98.02,-134.49,-186.71,-13.87,7.24,85.1
"Thomas Hickey","THOMAS.HICKEY","15-16","NYI","D","L",1989-02-08,26,61,125.42,0,15.49,14.72,13.54,13.96,0,7.98,21.94,119.71,26.56,153.83,31.95,203.99,2.33,14.36,-7.98,-97.77,-127.27,-172.04,-12.03,0,93.33
"Thomas Hickey","THOMAS.HICKEY","16-17","NYI","D","L",1989-02-08,27,72,139.82,24.62,18.46,17.44,14.31,19.49,4.1,12.55,30.5,134.74,38.83,183.79,41.87,250.77,3.92,16.19,-8.45,-104.24,-144.96,-208.9,-12.27,13.44,90.69
"Thomas Hickey","THOMAS.HICKEY","17-18","NYI","D","L",1989-02-08,28,68,143.17,12.4,16.38,14.24,11.56,16.98,2.98,21.05,28.92,147.61,34.94,210.46,38.26,292.77,3.47,16.96,-18.07,-118.69,-175.52,-254.51,-13.49,10.3,85.74
"Thomas Hickey","THOMAS.HICKEY","18-19","NYI","D","L",1989-02-08,29,40,88,12.97,11.72,10.49,9.25,6.7,2.05,13.76,11.87,89.39,13.12,111.94,16.19,158.79,0.83,11.55,-11.71,-77.52,-98.82,-142.6,-10.72,17.27,84.61
"Tim Brent","TIM.BRENT","10-11","TOR","C","R",1984-03-10,26,78,154.62,7.7,14.07,13.17,12.29,9.75,2.19,26.27,22.27,135.96,30.06,198.12,38,271.32,1.94,17.95,-24.08,-113.69,-168.06,-233.32,-16.01,9.83,80.68
"Tim Connolly","TIM.CONNOLLY","07-08","BUF","C","R",1981-05-07,26,47,100.53,15.84,16.3,16.06,14.33,14.16,2.07,11,14.82,76.12,21.66,113.21,25.56,152.83,1.33,8.06,-8.93,-61.3,-91.55,-127.27,-6.73,13.97,85.55
"Tim Connolly","TIM.CONNOLLY","08-09","BUF","C","R",1981-05-07,27,48,97.2,11.97,6.19,7.89,9.57,8.09,1.18,8.68,5.88,89.11,11.11,129.65,17.84,168.48,0.9,10.22,-7.5,-83.23,-118.54,-150.64,-9.32,20.07,90.26
"Tim Connolly","TIM.CONNOLLY","09-10","BUF","C","R",1981-05-07,28,71,119.03,16.69,10.93,9.03,8.09,5.64,2.26,11.28,13.17,107.34,15.2,153.13,17.23,195.7,0.76,12.72,-9.02,-94.17,-137.93,-178.47,-11.96,17.16,89.49
"Tim Connolly","TIM.CONNOLLY","10-11","BUF","C","R",1981-05-07,29,67,116.33,0,10,8.32,6.85,5.62,0,9.84,11.41,102.66,13.46,148.23,15.7,213.58,0.76,12.77,-9.84,-91.25,-134.77,-197.88,-12.01,0,90.41
"Tim Connolly","TIM.CONNOLLY","11-12","TOR","C","R",1981-05-07,30,64,118.58,5.71,11.99,10.5,10.18,10.05,0.93,15.36,15.08,110.72,19.17,163.38,24.57,216.72,1.55,13.88,-14.43,-95.64,-144.21,-192.15,-12.33,6.17,86.13
"Tim Gleason","TIM.GLEASON","07-08","CAR","D","L",1983-01-29,24,79,238.42,6.79,21.54,18.85,16.77,13.47,2,27.47,51.15,186.34,62.55,269.36,69.28,343.73,3.82,24.54,-25.47,-135.19,-206.81,-274.45,-20.72,3.91,85.26
"Tim Gleason","TIM.GLEASON","08-09","CAR","D","L",1983-01-29,25,70,193,12.74,11.7,12.97,10.5,10.88,3.44,23.56,21.52,162.43,34.03,228.26,38.74,330.04,2.47,20.24,-20.12,-140.91,-194.23,-291.3,-17.77,15.99,85.5
"Tim Gleason","TIM.GLEASON","09-10","CAR","D","L",1983-01-29,26,60,188.77,17.16,14.13,14.17,12.21,13.35,4.08,19.69,30.99,188.3,42.22,255.82,47.94,344.76,3.79,24.59,-15.61,-157.31,-213.6,-296.82,-20.8,13.17,89.54
"Tim Gleason","TIM.GLEASON","10-11","CAR","D","L",1983-01-29,27,79,217.17,0,12.92,11.51,10.63,11.22,0,21.77,32.15,216.62,40.67,312.79,49.62,417.3,3.99,31.58,-21.77,-184.47,-272.12,-367.68,-27.59,0,89.95
"Tim Gleason","TIM.GLEASON","11-12","CAR","D","L",1983-01-29,28,81,213.63,22.95,16.17,14.06,12.69,18.03,10.15,34.07,44.81,232.37,52.07,318.23,59.71,410.67,7.14,32.45,-23.92,-187.56,-266.16,-350.96,-25.31,22.65,85.34
"Tim Gleason","TIM.GLEASON","12-13","CAR","D","L",1983-01-29,29,41,117.67,4.57,9.63,8.71,9.91,8.01,1.01,21.07,14.4,135.16,17.21,180.4,24.93,226.71,1.3,14.93,-20.06,-120.76,-163.19,-201.78,-13.63,7.01,84.41
"Tim Gleason","TIM.GLEASON","13-14","TOR","D","L",1983-01-29,30,39,81.45,9.29,13.52,9.26,7.54,10.12,1.01,9.86,10.7,68.45,10.72,105.05,11.64,142.77,1.03,9.15,-8.85,-57.75,-94.33,-131.13,-8.12,9.44,85.6
"Tim Gleason","TIM.GLEASON","14-15","CAR","D","L",1983-01-29,31,53,108.62,0,9.06,8.43,8.23,5.14,0,4.96,8.24,82.68,11.17,121.32,14.86,165.59,0.5,9.22,-4.96,-74.44,-110.15,-150.73,-8.72,0,94
"Tim Jackman","TIM.JACKMAN","08-09","NYI","R","R",1981-11-14,26,69,97.08,7.28,15.33,13.19,12.36,10.21,1.01,12.86,15.72,86.82,17.73,116.71,21.39,151.71,1.32,11.61,-11.85,-71.1,-98.98,-130.32,-10.29,6.42,85.19
"Tim Schaller","TIM.SCHALLER","16-17","BOS","C","L",1990-11-16,25,59,66.43,0,22.49,21.05,14.28,17.34,0,3.13,10.59,36.49,13.59,50.96,13.63,81.85,0.77,3.67,-3.13,-25.9,-37.37,-68.22,-2.9,0,91.42
"Tim Schaller","TIM.SCHALLER","17-18","BOS","C","L",1990-11-16,26,78,151.48,19.66,10.76,10.22,8.09,8.11,3.16,12.91,15.74,130.48,20.39,179.13,23.13,262.79,1.27,14.39,-9.75,-114.74,-158.74,-239.66,-13.12,20.08,90.11
"Tim Schaller","TIM.SCHALLER","18-19","VAN","C","L",1990-11-16,27,46,62.72,0,15.68,14.47,11.36,4.96,0,9.13,10.85,58.33,12.8,75.68,14.79,115.44,0.4,7.67,-9.13,-47.48,-62.88,-100.65,-7.27,0,84.35
"Tim Schaller","TIM.SCHALLER","19-20","VAN","C","L",1990-11-16,28,51,143.02,11.69,8.56,7.52,5.27,1.67,2.12,16.01,11.07,118.27,12.94,159.21,12.97,233.19,0.27,15.9,-13.89,-107.2,-146.27,-220.22,-15.63,19.15,86.46
"Tj Brodie","TJ.BRODIE","13-14","CGY","D","L",1990-06-07,23,78,158.68,19.66,13.77,12.96,11.69,11.4,5,20.43,21.23,133,27.34,183.66,31.99,241.56,2.27,17.64,-15.43,-111.77,-156.32,-209.57,-15.37,23.55,84.64
"Tj Brodie","TJ.BRODIE","14-15","CGY","D","L",1990-06-07,24,73,166.17,13.1,21.37,17.33,15.72,12.63,2.99,19.84,35.16,129.39,39.92,190.38,47.28,253.53,2.81,19.44,-16.85,-94.23,-150.46,-206.25,-16.63,8.5,84.67
"Tj Brodie","TJ.BRODIE","15-16","CGY","D","L",1990-06-07,25,67,178.52,12.51,15.63,15.28,13.92,11.26,4.72,33,32.39,174.83,42.3,234.61,49.44,305.81,3.29,25.93,-28.28,-142.44,-192.31,-256.37,-22.64,14.57,81.12
"Tj Brodie","TJ.BRODIE","16-17","CGY","D","L",1990-06-07,26,82,187.88,10.43,17.02,15.8,15.56,12.28,2.08,17.87,28.13,137.18,36.82,196.19,45.76,248.42,2.46,17.57,-15.79,-109.05,-159.37,-202.66,-15.11,7.39,86.97
"Tj Brodie","TJ.BRODIE","17-18","CGY","D","L",1990-06-07,27,73,152.5,0,15.6,13.64,12.54,9.69,0,15.79,23.17,125.35,28.92,183.1,33.67,234.84,1.85,17.25,-15.79,-102.18,-154.18,-201.17,-15.4,0,87.4
"Tj Brodie","TJ.BRODIE","18-19","CGY","D","L",1990-06-07,28,79,149.65,24.21,20.83,19.68,17.74,17.78,6.5,20.35,31.18,118.52,39.47,161.09,45.06,208.94,3.57,16.51,-13.85,-87.34,-121.62,-163.88,-12.94,20.85,82.83
"Tj Brodie","TJ.BRODIE","19-20","CGY","D","L",1990-06-07,29,63,106.35,8.07,19.56,19.25,16.78,17.23,1.18,13.45,23.83,97.97,30.91,129.67,34.08,169.02,2.6,12.49,-12.27,-74.14,-98.76,-134.94,-9.89,4.95,86.27
"Tobias Enstrom","TOBIAS.ENSTROM","07-08","ATL","D","L",1984-11-05,22,82,254.4,11.14,12.64,12.17,12.12,11.92,3.94,31.42,31.86,220.11,41.02,295.94,51.87,376.11,3.37,24.9,-27.48,-188.25,-254.92,-324.24,-21.53,12.37,85.73
"Tobias Enstrom","TOBIAS.ENSTROM","08-09","ATL","D","L",1984-11-05,23,82,277.13,15.07,16.54,15.43,13.33,14.38,8.06,45.42,49.99,252.24,62.46,342.23,73.58,478.57,5.03,29.95,-37.36,-202.25,-279.77,-404.99,-24.92,16.12,81.99
"Tobias Enstrom","TOBIAS.ENSTROM","10-11","ATL","D","L",1984-11-05,25,71,55.47,25.68,16.08,14.82,13.61,9.05,2.07,5.99,9.72,50.72,12.57,72.27,14.47,91.86,0.8,8.04,-3.92,-41,-59.7,-77.39,-7.24,21.3,88.19
"Tobias Enstrom","TOBIAS.ENSTROM","11-12","WPG","D","L",1984-11-05,26,61,73.5,0,17.27,15.33,14.39,12.86,0,9.39,13.07,62.59,16.79,92.72,18.91,112.47,1.35,9.15,-9.39,-49.52,-75.93,-93.56,-7.8,0,85
"Tobias Enstrom","TOBIAS.ENSTROM","13-14","WPG","D","L",1984-11-05,28,82,162.85,0,15.73,12.5,11.65,15.21,0,16.34,23.38,125.3,27.86,195.08,34.1,258.57,3.33,18.56,-16.34,-101.92,-167.22,-224.47,-15.23,0,86.96
"Tobias Enstrom","TOBIAS.ENSTROM","14-15","WPG","D","L",1984-11-05,29,60,110.4,0,19.91,19.49,17.99,14.97,0,12.25,19.16,77.09,26.56,109.7,31.17,142.05,2.04,11.59,-12.25,-57.93,-83.14,-110.88,-9.55,0,84.11
"Tobias Enstrom","TOBIAS.ENSTROM","15-16","WPG","D","L",1984-11-05,30,72,111.03,0,9.4,9.09,7.54,5.88,0,16.18,11.51,110.99,14.68,146.79,16.58,203.19,0.92,14.73,-16.18,-99.48,-132.11,-186.61,-13.81,0,85.42
"Tobias Enstrom","TOBIAS.ENSTROM","16-17","WPG","D","L",1984-11-05,31,59,174.47,11.22,10.2,9.6,8.11,8.23,2.95,23.34,18.79,165.41,23.74,223.62,27.76,314.71,1.93,21.52,-20.39,-146.62,-199.88,-286.95,-19.59,15.7,85.89
"Tobias Rieder","TOBIAS.RIEDER","14-15","ARI","C","L",1993-01-10,21,70,91.27,18.64,17.32,13.43,12.23,11.98,3.02,13.18,17.24,82.27,19.28,124.31,23.95,171.8,1.57,11.53,-10.16,-65.03,-105.03,-147.85,-9.96,17.52,83.98
"Tobias Rieder","TOBIAS.RIEDER","15-16","ARI","C","L",1993-01-10,22,82,156.62,0,14.93,13.68,13.37,10.93,0,18.5,26.04,148.41,31.53,198.96,40.26,260.83,1.96,15.97,-18.5,-122.37,-167.43,-220.57,-14.01,0,87.53
"Tobias Rieder","TOBIAS.RIEDER","16-17","ARI","C","L",1993-01-10,23,77,188.62,12.65,20.46,16.64,13.76,15.8,3.12,21.54,39.3,152.82,47.97,240.25,54.65,342.66,4.09,21.79,-18.42,-113.52,-192.28,-288.01,-17.7,7.94,85.9
"Tobias Rieder","TOBIAS.RIEDER","17-18","ARI","C","L",1993-01-10,24,56,89.2,0,15.11,12.02,11.9,9.88,0,11.45,12.16,68.33,14.07,102.95,17.91,132.56,0.94,8.57,-11.45,-56.17,-88.88,-114.65,-7.63,0,83.24
"Tobias Rieder","TOBIAS.RIEDER","18-19","EDM","C","L",1993-01-10,25,66,88.7,0,9.78,11.4,11.69,8.95,0,12.22,9.78,90.27,15.86,123.25,19.54,147.54,1.25,12.72,-12.22,-80.49,-107.39,-128,-11.47,0,86.46
"Tobias Rieder","TOBIAS.RIEDER","19-20","CGY","C","L",1993-01-10,26,54,87.72,10.52,13.21,11.44,10.3,11.38,0.93,7.91,13.57,89.14,15.45,119.6,18.24,158.82,1.39,10.82,-6.98,-75.57,-104.15,-140.58,-9.43,6.85,91.13
"Toby Petersen","TOBY.PETERSEN","08-09","DAL","C","L",1978-10-27,29,57,87.67,0,12.67,9.33,10,5.16,0,12.16,10.07,69.4,10.07,97.83,13.89,124.99,0.47,8.63,-12.16,-59.33,-87.76,-111.1,-8.16,0,82.48
"Toby Petersen","TOBY.PETERSEN","09-10","DAL","C","L",1978-10-27,30,75,73.35,16.13,17.91,14,11.13,6.44,2.15,11.18,12.74,58.38,13.73,84.37,14.64,116.91,0.49,7.12,-9.03,-45.64,-70.64,-102.27,-6.63,16.88,80.85
"Toby Petersen","TOBY.PETERSEN","10-11","DAL","C","L",1978-10-27,31,59,102.22,13.63,10.74,9.84,8.31,6.5,2.07,13.12,11.73,97.52,13.61,124.7,16.47,181.72,0.75,10.78,-11.05,-85.79,-111.09,-165.25,-10.03,17.65,86.55
"Todd Marchant","TODD.MARCHANT","07-08","ANA","C","L",1973-08-12,34,75,247.22,3.7,15.18,17.7,15.23,13.26,0.99,25.75,35.69,199.4,57.61,267.82,60.84,338.51,3.36,21.98,-24.76,-163.71,-210.21,-277.67,-18.62,2.77,87.09
"Todd Marchant","TODD.MARCHANT","08-09","ANA","C","L",1973-08-12,35,72,272.45,15.62,12.35,10.73,10.01,9.56,5.14,27.76,34.22,242.89,41.87,348.49,47.43,426.26,3.15,29.8,-22.62,-208.67,-306.62,-378.83,-26.65,15.02,88.57
"Todd Marchant","TODD.MARCHANT","09-10","ANA","C","L",1973-08-12,36,78,262.37,6.91,8.75,9.24,10.16,5.92,2.87,38.69,25.77,268.74,37.42,367.59,53.12,469.8,1.96,31.17,-35.82,-242.97,-330.17,-416.68,-29.21,11.14,85.6
"Todd Marchant","TODD.MARCHANT","10-11","ANA","C","L",1973-08-12,37,78,280.07,2.78,9.9,8.75,6.71,7.67,0.93,32.54,28.43,258.83,35.59,371.38,37.61,522.61,2.67,32.16,-31.61,-230.4,-335.79,-485,-29.49,3.27,87.43
"Todd White","TODD.WHITE","07-08","ATL","C","L",1975-05-21,32,74,183.3,14.06,13.78,12.68,11.24,11.31,3.08,18.83,24.95,156.09,28.94,199.27,33.88,267.5,2.36,18.5,-15.75,-131.14,-170.33,-233.62,-16.14,12.34,87.94
"Todd White","TODD.WHITE","08-09","ATL","C","L",1975-05-21,33,82,64.7,13.54,8.32,7.61,6.29,3.19,1.01,6.45,4.85,53.46,6.63,80.51,7.45,111.04,0.25,7.59,-5.44,-48.61,-73.88,-103.59,-7.34,20.82,87.93
"Todd White","TODD.WHITE","09-10","ATL","C","L",1975-05-21,34,65,64.45,0,8.46,6.13,6.97,3.76,0,6.83,5.67,61.35,5.65,86.54,8.28,110.43,0.36,9.22,-6.83,-55.68,-80.89,-102.15,-8.86,0,88.87
"Tom Gilbert","TOM.GILBERT","07-08","EDM","D","R",1983-01-10,24,82,201.82,16.08,14.71,15.09,14.04,11.51,3.12,16.28,30.74,178.22,42.19,237.44,50.62,309.83,2.71,20.84,-13.16,-147.48,-195.25,-259.21,-18.13,10.15,90.87
"Tom Gilbert","TOM.GILBERT","08-09","EDM","D","R",1983-01-10,25,81,207.18,10.35,10.42,10.15,10.94,8.49,3.01,26.08,24.61,211.56,32.14,284.38,43.99,358.19,2.27,24.46,-23.07,-186.95,-252.24,-314.2,-22.19,12.23,87.67
"Tom Gilbert","TOM.GILBERT","09-10","EDM","D","R",1983-01-10,26,81,216,12.43,9.63,9.16,8.99,6.62,4.26,30.01,24.44,229.35,32.59,323.33,42.27,428.07,2.17,30.59,-25.75,-204.91,-290.74,-385.8,-28.42,17.43,86.92
"Tom Gilbert","TOM.GILBERT","10-11","EDM","D","R",1983-01-10,27,79,263.5,12.36,12.26,10.94,10.26,9.17,5.9,41.82,37.57,268.8,45.51,370.32,55.56,485.7,3.58,35.45,-35.92,-231.23,-324.81,-430.14,-31.87,15.7,84.44
"Tom Gilbert","TOM.GILBERT","11-12","EDM","D","R",1983-01-10,28,46,152.28,13.3,10.52,9.29,8.8,10.72,2.15,14.02,14.01,119.2,18.05,176.15,21.95,227.5,2.1,17.49,-11.87,-105.19,-158.1,-205.55,-15.39,15.35,88.24
"Tom Gilbert","TOM.GILBERT","11-12","MIN","D","R",1983-01-10,28,19,61.1,0,12.45,9.37,7.64,6.75,0,8.1,7.5,52.75,8.36,80.9,8.32,100.53,0.59,8.15,-8.1,-45.25,-72.54,-92.21,-7.56,0,84.64
"Tom Gilbert","TOM.GILBERT","12-13","MIN","D","R",1983-01-10,29,43,62.87,0,3.99,7.42,7.77,3.16,0,7.63,2.07,49.82,4.99,62.23,6.99,82.96,0.17,5.21,-7.63,-47.75,-57.24,-75.97,-5.04,0,84.68
"Tom Gilbert","TOM.GILBERT","13-14","FLA","D","R",1983-01-10,30,72,63.83,0,7.06,6.5,6.65,4.21,0,7.8,5.19,68.37,6.17,88.7,8.05,113.04,0.35,7.97,-7.8,-63.18,-82.53,-104.99,-7.62,0,88.59
"Tom Gilbert","TOM.GILBERT","14-15","MTL","D","R",1983-01-10,31,70,136.92,14.66,16.02,13.92,11.5,14.06,2.26,13.16,22.04,115.57,26.28,162.46,31.17,239.99,2.7,16.5,-10.9,-93.53,-136.18,-208.82,-13.8,10.25,88.61
"Tom Gilbert","TOM.GILBERT","15-16","MTL","D","R",1983-01-10,32,44,79.73,28.62,19.35,16.25,16.15,13.94,4.84,12.07,17.07,71.16,18.95,97.68,25.3,131.34,1.54,9.51,-7.23,-54.09,-78.73,-106.04,-7.97,28.35,83.04
"Tom Kostopoulos","TOM.KOSTOPOULOS","07-08","MTL","R","R",1979-01-24,28,67,108.42,22.41,16.61,15.23,13.65,16.37,2.92,10.11,21.09,105.88,26.69,148.57,31.64,200.12,2.33,11.9,-7.19,-84.79,-121.88,-168.48,-9.57,13.85,90.45
"Tom Kostopoulos","TOM.KOSTOPOULOS","08-09","MTL","R","R",1979-01-24,29,78,142.77,6.69,8.51,7.57,7.31,7.3,0.87,12.14,9.44,101.55,13.3,162.49,18.25,231.45,1.12,14.22,-11.27,-92.11,-149.19,-213.2,-13.1,9.22,88.05
"Tom Kostopoulos","TOM.KOSTOPOULOS","09-10","CAR","R","R",1979-01-24,30,81,174.67,14.06,15.72,14.5,12.77,15.13,3.94,24.09,24.05,128.9,31.2,184.04,38.23,261.21,3.21,18,-20.15,-104.85,-152.84,-222.98,-14.79,16.38,81.31
"Tom Kostopoulos","TOM.KOSTOPOULOS","10-11","CGY","R","R",1979-01-24,31,58,101.35,0,12.23,12.17,11.86,8.39,0,10.87,13.17,94.55,19.01,137.21,24.75,183.86,1.07,11.69,-10.87,-81.38,-118.2,-159.11,-10.62,0,88.5
"Tom Kostopoulos","TOM.KOSTOPOULOS","11-12","CGY","R","R",1979-01-24,32,79,116.88,8.1,11.1,9.68,8.13,7.22,0.99,11.23,12.01,96.23,14.88,138.85,16.99,191.95,0.95,12.21,-10.24,-84.22,-123.97,-174.96,-11.26,8.24,88.33
